station_code,country,helcom_subbasin,helcom_l3,helcom_l4,ices_ecoregion,ospar_region,ospar_subregion,is_amap_area,is_helcom_area,is_ospar_area,station_name,station_longname,station_replacedby,station_asmtmimeparent,station_activefromdate,station_activeuntildate,station_programgovernance,station_governance,station_purpm,station_latitude,station_latituderange,station_longitude,station_longituderange,station_geometry,station_datatype,station_wltyp,station_mstat,station_notes,station_deprecated
4742,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41GA Harstad (Trondenes),NA,NA,NA,2000,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,68.82167,0.00183,16.56533,0.005,"GEOMETRYCOLLECTION(POINT(16.56533 68.82167),POLYGON((16.56033 68.82350,16.57033 68.82350,16.57033 68.81983,16.56033 68.81983,16.56033 68.82350)))",NA,NA,B,Deprecated - see comments,TRUE
13771,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,LoVe,Lofoten-Vesterålen Ocean Observatory,NA,NA,2019,NA,HELCOM Continuous Underwater Noise monitoring,Norwegian Defence Research Establishment  (FFI),U,68.91,0,14.38,0,"GEOMETRYCOLLECTION(POINT(14.38 68.91),POLYGON((14.38 68.91,14.38 68.91,14.38 68.91,14.38 68.91,14.38 68.91)))",CUWN,NA,NA,NA,FALSE
4743,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41G1A Feneset,NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,68.935,0.00183,16.641,0.005,"GEOMETRYCOLLECTION(POINT(16.64100 68.93500),POLYGON((16.63600 68.93683,16.64600 68.93683,16.64600 68.93317,16.63600 68.93317,16.63600 68.93683)))",NA,NA,RH,Deprecated - see comments,TRUE
4672,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41G1 Feneset,NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,68.935,1.7e-4,16.641,5e-4,"GEOMETRYCOLLECTION(POINT(16.64100 68.93500),POLYGON((16.64050 68.93517,16.64150 68.93517,16.64150 68.93483,16.64050 68.93483,16.64050 68.93517)))",NA,NA,RH,41G1A Feneset.,FALSE
4732,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41AA Fensneset (Grytøya),NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,68.935,0.00183,16.64117,0.005,"GEOMETRYCOLLECTION(POINT(16.64117 68.93500),POLYGON((16.63617 68.93683,16.64617 68.93683,16.64617 68.93317,16.63617 68.93317,16.63617 68.93683)))",NA,NA,RH,Deprecated - see comments,TRUE
4980,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41A Fensneset (Grytøya),"41A Fenesneset, Grytøya, Harstad",4693,NA,1994,2005,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,68.935,1.7e-4,16.64117,5e-4,"GEOMETRYCOLLECTION(POINT(16.64117 68.93500),POLYGON((16.64067 68.93517,16.64167 68.93517,16.64167 68.93483,16.64067 68.93483,16.64067 68.93517)))",CF,CF,B,NA,FALSE
4693,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41A Fensneset (Grytøya),"41A Fenesneset, Grytøya, Harstad",NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,68.93517,1.6e-4,16.641,5e-4,"GEOMETRYCOLLECTION(POINT(16.64100 68.93517),POLYGON((16.64050 68.93533,16.64150 68.93533,16.64150 68.93500,16.64050 68.93500,16.64050 68.93533)))",CF,CF,B,NA,FALSE
4982,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41S Vågsfjorden,"41S Vågsfjorden, Harstad",4694,NA,1994,1994,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,68.9375,8.3e-4,17.08733,0.0025,"GEOMETRYCOLLECTION(POINT(17.08733 68.93750),POLYGON((17.08483 68.93833,17.08983 68.93833,17.08983 68.93667,17.08483 68.93667,17.08483 68.93833)))",CS,CF,B,NA,FALSE
4723,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41SA Vågsfjorden,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,68.938,0.009,17.087,0.025,"GEOMETRYCOLLECTION(POINT(17.08700 68.93800),POLYGON((17.06200 68.94700,17.11200 68.94700,17.11200 68.92900,17.06200 68.92900,17.06200 68.94700)))",NA,NA,B,"Deprecated, see comments",TRUE
4694,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,41S Vågsfjorden,"41S Vågsfjorden, Harstad",NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,68.93833,8.4e-4,17.08667,0.0025,"GEOMETRYCOLLECTION(POINT(17.08667 68.93833),POLYGON((17.08417 68.93917,17.08917 68.93917,17.08917 68.93750,17.08417 68.93750,17.08417 68.93917)))",CS,CF,B,NA,FALSE
4984,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42G Finnsnes,NA,NA,NA,2000,2000,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,69.22583,1.7e-4,17.975,5e-4,"GEOMETRYCOLLECTION(POINT(17.97500 69.22583),POLYGON((17.97450 69.22600,17.97550 69.22600,17.97550 69.22567,17.97450 69.22567,17.97450 69.22600)))",CF~EF,CF,B,NA,FALSE
4832,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,145B Andøya,NA,NA,NA,2009,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),S,69.2545,0.009,16.17033,0.02067,"GEOMETRYCOLLECTION(POINT(16.17033 69.25450),POLYGON((16.14967 69.26350,16.19100 69.26350,16.19100 69.24550,16.14967 69.24550,16.14967 69.26350)))",CF,CF,B,NA,FALSE
4838,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,S18 S18A,NA,NA,NA,2009,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),S,69.37,8.3e-4,14.83,0.00183,"GEOMETRYCOLLECTION(POINT(14.83000 69.37000),POLYGON((14.82817 69.37083,14.83183 69.37083,14.83183 69.36917,14.82817 69.36917,14.82817 69.37083)))",CS,MO,B,NA,FALSE
4983,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42A Tennskjær (Malangen),"42A Tennskjær, Malangen",4695,NA,1994,2005,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.47667,1.6e-4,18.3,5e-4,"GEOMETRYCOLLECTION(POINT(18.30000 69.47667),POLYGON((18.29950 69.47683,18.30050 69.47683,18.30050 69.47650,18.29950 69.47650,18.29950 69.47683)))",CF,CF,B,NA,FALSE
4733,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42AA Tennskjær (Malangen),NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,69.4775,0.00183,18.302,0.00517,"GEOMETRYCOLLECTION(POINT(18.30200 69.47750),POLYGON((18.29683 69.47933,18.30717 69.47933,18.30717 69.47567,18.29683 69.47567,18.29683 69.47933)))",NA,NA,B,Deprecated - see comments,TRUE
4695,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42A Tennskjær (Malangen),"42A Tennskjær, Malangen",NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.47817,1.6e-4,18.30383,5e-4,"GEOMETRYCOLLECTION(POINT(18.30383 69.47817),POLYGON((18.30333 69.47833,18.30433 69.47833,18.30433 69.47800,18.30333 69.47800,18.30333 69.47833)))",CF,CF,B,NA,FALSE
4985,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42S Malangen,42S Malangen,4696,NA,1994,1994,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.50633,8.4e-4,18.11283,0.0025,"GEOMETRYCOLLECTION(POINT(18.11283 69.50633),POLYGON((18.11033 69.50717,18.11533 69.50717,18.11533 69.50550,18.11033 69.50550,18.11033 69.50717)))",CS,CF,B,NA,FALSE
4724,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42SA Malangen,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,69.50683,0.009,18.1155,0.02567,"GEOMETRYCOLLECTION(POINT(18.11550 69.50683),POLYGON((18.08983 69.51583,18.14117 69.51583,18.14117 69.49783,18.08983 69.49783,18.08983 69.51583)))",NA,NA,B,"Deprecated, see comments",TRUE
4696,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,42S Malangen,42S Malangen,NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.50733,8.4e-4,18.11817,0.0025,"GEOMETRYCOLLECTION(POINT(18.11817 69.50733),POLYGON((18.11567 69.50817,18.12067 69.50817,18.12067 69.50650,18.11567 69.50650,18.11567 69.50817)))",CS,CF,B,NA,FALSE
4845,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43B2 Tromsø harbour,43B2 Tromsø harbour area,NA,NA,2009,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.653,0.08964,18.974,0.25759,"GEOMETRYCOLLECTION(POINT(18.97400 69.65300),POLYGON((18.71641 69.74264,19.23159 69.74264,19.23159 69.56336,18.71641 69.56336,18.71641 69.74264)))",CF,CF,IH,NA,FALSE
4874,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,11A1 Sildkrokneset (south),"11A Sildkrokneset, Outer Varangerfjord",4875,NA,1994,1995,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.78367,1.6e-4,30.18483,5e-4,"GEOMETRYCOLLECTION(POINT(30.18483 69.78367),POLYGON((30.18433 69.78383,30.18533 69.78383,30.18533 69.78350,30.18433 69.78350,30.18433 69.78383)))",CF,CF,B,NA,FALSE
4876,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,11AA Sildkrokneset,NA,NA,NA,1994,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),NA,69.78517,0.00183,30.185,0.00517,"GEOMETRYCOLLECTION(POINT(30.18500 69.78517),POLYGON((30.17983 69.78700,30.19017 69.78700,30.19017 69.78333,30.17983 69.78333,30.17983 69.78700)))",NA,NA,B,Deprecated - see comments,TRUE
4875,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,11A2 Sildkrokneset (north),"11A Sildkrokneset, Outer Varangerfjord",NA,NA,1996,1997,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.78667,1.6e-4,30.185,5e-4,"GEOMETRYCOLLECTION(POINT(30.18500 69.78667),POLYGON((30.18450 69.78683,30.18550 69.78683,30.18550 69.78650,30.18450 69.78650,30.18450 69.78683)))",CF,CF,B,NA,FALSE
4871,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10B Varangerfjorden,"10B Kjøfjord, Outer Varangerfjord",NA,NA,1994,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,69.81623,0.11653,29.7602,0.33746,"GEOMETRYCOLLECTION(POINT(29.76020 69.81623),POLYGON((29.42274 69.93276,30.09766 69.93276,30.09766 69.69970,29.42274 69.69970,29.42274 69.93276)))",CF~EF,CF,B,NA,FALSE
4878,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,11X Brashavn,"11X Brashavn, Outer Varangerfjord",NA,NA,1997,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.8993,0.00717,29.741,0.02085,"GEOMETRYCOLLECTION(POINT(29.74100 69.89930),POLYGON((29.72015 69.90647,29.76185 69.90647,29.76185 69.89213,29.72015 69.89213,29.72015 69.90647)))",CF,CF,RH,NA,FALSE
4877,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,11G Brashavn,"11G Brashavn, Outer Varangerfjord",NA,NA,2002,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,69.89953,0.00717,29.7419,0.02085,"GEOMETRYCOLLECTION(POINT(29.74190 69.89953),POLYGON((29.72105 69.90670,29.76275 69.90670,29.76275 69.89236,29.72105 69.89236,29.72105 69.90670)))",CF~EF,CF,B,NA,FALSE
4872,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10F Skogerøy,NA,NA,NA,1997,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,69.91667,0.00266,29.85,0.00783,"GEOMETRYCOLLECTION(POINT(29.85000 69.91667),POLYGON((29.84217 69.91933,29.85783 69.91933,29.85783 69.91400,29.84217 69.91400,29.84217 69.91933)))",CF~EF,CF,B,NA,FALSE
4873,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10S Varangerfjorden,10S Varangerfjorden,4697,NA,1994,1994,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.935,8.3e-4,30.11167,0.00266,"GEOMETRYCOLLECTION(POINT(30.11167 69.93500),POLYGON((30.10900 69.93583,30.11433 69.93583,30.11433 69.93417,30.10900 69.93417,30.10900 69.93583)))",CS,CF,B,NA,FALSE
4700,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10SA Varangerfjorden,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,69.9355,0.009,30.11133,0.02617,"GEOMETRYCOLLECTION(POINT(30.11133 69.93550),POLYGON((30.08517 69.94450,30.13750 69.94450,30.13750 69.92650,30.08517 69.92650,30.08517 69.94450)))",NA,NA,B,"Deprecated, see comments",TRUE
4697,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10S Varangerfjorden,10S Varangerfjorden,NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,69.936,8.3e-4,30.111,0.00267,"GEOMETRYCOLLECTION(POINT(30.11100 69.93600),POLYGON((30.10833 69.93683,30.11367 69.93683,30.11367 69.93517,30.10833 69.93517,30.10833 69.93683)))",CS,CF,B,NA,FALSE
5053,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,44G Alta,NA,NA,NA,2000,2005,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,69.99,1.7e-4,23.30583,5e-4,"GEOMETRYCOLLECTION(POINT(23.30583 69.99000),POLYGON((23.30533 69.99017,23.30633 69.99017,23.30633 69.98983,23.30533 69.98983,23.30533 69.99017)))",CF~EF,CF,RH,NA,FALSE
5050,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43G Skjervøy,43G Skjervøy,4698,NA,2000,2005,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,70.036,1.7e-4,20.99517,5e-4,"GEOMETRYCOLLECTION(POINT(20.99517 70.03600),POLYGON((20.99467 70.03617,20.99567 70.03617,20.99567 70.03583,20.99467 70.03583,20.99467 70.03617)))",CF~EF,CF,B,NA,FALSE
4744,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43GA Skjervøy,NA,NA,NA,2000,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.03617,0.00183,20.996,0.00533,"GEOMETRYCOLLECTION(POINT(20.99600 70.03617),POLYGON((20.99067 70.03800,21.00133 70.03800,21.00133 70.03433,20.99067 70.03433,20.99067 70.03800)))",NA,NA,B,Deprecated - see comments,TRUE
4698,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43G Skjervøy,43G Skjervøy,NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,70.03617,1.6e-4,20.99667,5e-4,"GEOMETRYCOLLECTION(POINT(20.99667 70.03617),POLYGON((20.99617 70.03633,20.99717 70.03633,20.99717 70.03600,20.99617 70.03600,20.99617 70.03633)))",CF~EF,CF,B,NA,FALSE
5051,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43S Kvænangen,43S Kvænangen,4699,NA,1994,1994,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.05517,8.3e-4,21.13233,0.00267,"GEOMETRYCOLLECTION(POINT(21.13233 70.05517),POLYGON((21.12967 70.05600,21.13500 70.05600,21.13500 70.05433,21.12967 70.05433,21.12967 70.05600)))",CS,CF,B,NA,FALSE
4725,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43SA Kvænangen,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.0555,0.009,21.13083,0.02634,"GEOMETRYCOLLECTION(POINT(21.13083 70.05550),POLYGON((21.10450 70.06450,21.15717 70.06450,21.15717 70.04650,21.10450 70.04650,21.10450 70.06450)))",NA,NA,RH,Deprecated - see comments,TRUE
4699,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43S Kvænangen,43S Kvænangen,NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.05567,8.3e-4,21.1295,0.00267,"GEOMETRYCOLLECTION(POINT(21.12950 70.05567),POLYGON((21.12683 70.05650,21.13217 70.05650,21.13217 70.05483,21.12683 70.05483,21.12683 70.05650)))",CS,CF,B,NA,FALSE
4868,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10A1 Skagodden,"10A2 Skallnes, Outer Varangerfjord",4869,NA,1994,1995,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.06883,1.7e-4,30.1635,5e-4,"GEOMETRYCOLLECTION(POINT(30.16350 70.06883),POLYGON((30.16300 70.06900,30.16400 70.06900,30.16400 70.06867,30.16300 70.06867,30.16300 70.06900)))",CF,CF,B,NA,FALSE
4673,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10G4 Vadsø,NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.07467,1.6e-4,29.715,5e-4,"GEOMETRYCOLLECTION(POINT(29.71500 70.07467),POLYGON((29.71450 70.07483,29.71550 70.07483,29.71550 70.07450,29.71450 70.07450,29.71450 70.07483)))",NA,NA,RH,NA,FALSE
4986,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43A Lyngneset (Langfjord),"43A Lyngnes, Langfjorden, Skjervøy",4701,NA,1994,2005,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.10033,1.7e-4,20.5465,5e-4,"GEOMETRYCOLLECTION(POINT(20.54650 70.10033),POLYGON((20.54600 70.10050,20.54700 70.10050,20.54700 70.10017,20.54600 70.10017,20.54600 70.10050)))",CF,CF,B,NA,FALSE
4734,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43AA Lyngneset (Langfjord),NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.1005,0.00183,20.5465,0.00533,"GEOMETRYCOLLECTION(POINT(20.54650 70.10050),POLYGON((20.54117 70.10233,20.55183 70.10233,20.55183 70.09867,20.54117 70.09867,20.54117 70.10233)))",NA,NA,B,Deprecated - see comments,TRUE
4745,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43G1A Lyngneset (Langfjord),NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.10067,0.00183,20.5465,0.00533,"GEOMETRYCOLLECTION(POINT(20.54650 70.10067),POLYGON((20.54117 70.10250,20.55183 70.10250,20.55183 70.09883,20.54117 70.09883,20.54117 70.10250)))",NA,NA,B,Deprecated - see comments,TRUE
4671,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43G1 Lyngneset (Langfjord),NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.10067,1.6e-4,20.5465,5e-4,"GEOMETRYCOLLECTION(POINT(20.54650 70.10067),POLYGON((20.54600 70.10083,20.54700 70.10083,20.54700 70.10050,20.54600 70.10050,20.54600 70.10083)))",NA,NA,RH,43G1A Lyngneset (Langfjord).,FALSE
4701,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43A Lyngneset (Langfjord),"43A Lyngnes, Langfjorden, Skjervøy",NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.10067,1.6e-4,20.5465,5e-4,"GEOMETRYCOLLECTION(POINT(20.54650 70.10067),POLYGON((20.54600 70.10083,20.54700 70.10083,20.54700 70.10050,20.54600 70.10050,20.54600 70.10083)))",CF,CF,B,NA,FALSE
4870,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10AA Skagodden-Skallneset area,NA,NA,NA,1994,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),NA,70.1035,0.045,30.2625,0.01317,"GEOMETRYCOLLECTION(POINT(30.26250 70.10350),POLYGON((30.24933 70.14850,30.27567 70.14850,30.27567 70.05850,30.24933 70.05850,30.24933 70.14850)))",NA,NA,B,Deprecated - see comments,TRUE
4869,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10A2 Skallneset,"10A2 Skallnes, Outer Varangerfjord",NA,NA,1996,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.13728,0.00717,30.34175,0.02108,"GEOMETRYCOLLECTION(POINT(30.34175 70.13728),POLYGON((30.32066 70.14445,30.36283 70.14445,30.36283 70.13011,30.32066 70.13011,30.32066 70.14445)))",CF,CF,B,NA,FALSE
5049,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43F Kvænangen (Olderfjord),"43F Olderfjord-Loppa area, Kvænangen",4703,NA,1996,1996,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.15,0.00267,21.36667,0.008,"GEOMETRYCOLLECTION(POINT(21.36667 70.15000),POLYGON((21.35867 70.15267,21.37467 70.15267,21.37467 70.14733,21.35867 70.14733,21.35867 70.15267)))",CF,CF,B,NA,FALSE
5048,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43B Kvænangen (Olderfjord),"43B Olderfjord-Loppa area, Kvænangen",NA,NA,1994,2009,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.15,0.009,21.36667,0.0265,"GEOMETRYCOLLECTION(POINT(21.36667 70.15000),POLYGON((21.34017 70.15900,21.39317 70.15900,21.39317 70.14100,21.34017 70.14100,21.34017 70.15900)))",CF,CF,B,NA,FALSE
4769,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43FA Kvænangen-Leisundet area,NA,NA,NA,1996,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.22383,0.108,21.39733,0.31917,"GEOMETRYCOLLECTION(POINT(21.39733 70.22383),POLYGON((21.07817 70.33183,21.71650 70.33183,21.71650 70.11583,21.07817 70.11583,21.07817 70.33183)))",NA,NA,B,Deprecated - see comments,TRUE
4677,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43BA Kvænangen-Leisundet area,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.226,0.108,21.39683,0.31917,"GEOMETRYCOLLECTION(POINT(21.39683 70.22600),POLYGON((21.07767 70.33400,21.71600 70.33400,21.71600 70.11800,21.07767 70.11800,21.07767 70.33400)))",NA,NA,B,"Deprecated, see comments",TRUE
4703,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43F1 Leisundet,"43F Olderfjord-Loppa area, Kvænangen",NA,NA,2006,2007,AMAP~National~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.29767,0.00266,21.428,0.008,"GEOMETRYCOLLECTION(POINT(21.42800 70.29767),POLYGON((21.42000 70.30033,21.43600 70.30033,21.43600 70.29500,21.42000 70.29500,21.42000 70.30033)))",CF,NA,RH,NA,FALSE
4702,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,43B1 Leisundet,"43B Olderfjord-Loppa area, Kvænangen",5048,NA,2006,2007,AMAP~National~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.302,0.009,21.42683,0.02667,"GEOMETRYCOLLECTION(POINT(21.42683 70.30200),POLYGON((21.40017 70.31100,21.45350 70.31100,21.45350 70.29300,21.40017 70.29300,21.40017 70.31100)))",CF,NA,RH,NA,FALSE
4674,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,10G3 Vardø,NA,NA,NA,2006,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.3775,1.7e-4,31.10833,5e-4,"GEOMETRYCOLLECTION(POINT(31.10833 70.37750),POLYGON((31.10783 70.37767,31.10883 70.37767,31.10883 70.37733,31.10783 70.37733,31.10783 70.37767)))",NA,NA,RH,NA,FALSE
4704,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,44S Sørøysund,"44S Sørøysundet, Hasvik",NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.43133,8.4e-4,22.53117,0.00266,"GEOMETRYCOLLECTION(POINT(22.53117 70.43133),POLYGON((22.52850 70.43217,22.53383 70.43217,22.53383 70.43050,22.52850 70.43050,22.52850 70.43217)))",CS,CF,B,NA,FALSE
4726,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,44SA Sørøysund,NA,NA,NA,1994,NA,AMAP~National,Norwegian Institute of Water Research  (NIVA),NA,70.4315,0.009,22.53083,0.02684,"GEOMETRYCOLLECTION(POINT(22.53083 70.43150),POLYGON((22.50400 70.44050,22.55767 70.44050,22.55767 70.42250,22.50400 70.42250,22.50400 70.44050)))",NA,NA,RH,Deprecated - see comments,TRUE
5054,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,44S Sørøysund,"44S Sørøysundet, Hasvik",4704,NA,1994,1994,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,70.43183,8.4e-4,22.5305,0.00267,"GEOMETRYCOLLECTION(POINT(22.53050 70.43183),POLYGON((22.52783 70.43267,22.53317 70.43267,22.53317 70.43100,22.52783 70.43100,22.52783 70.43267)))",CS,CF,B,NA,FALSE
4705,Norway,NA,NA,NA,Barents Sea,1,Barents Sea,TRUE,FALSE,TRUE,44G1 Elenheimsundet,NA,NA,NA,2006,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,70.51617,1.6e-4,22.2455,5e-4,"GEOMETRYCOLLECTION(POINT(22.24550 70.51617),POLYGON((22.24500 70.51633,22.24600 70.51633,22.24600 70.51600,22.24500 70.51600,22.24500 70.51633)))",CF~EF,CF,B,NA,FALSE
