"","country","station_code","station_name","sample_latitude","sample_longitude","year","date","species","sex","n_individual","subseries","sample","determinand","matrix","basis","unit","value","censoring","limit_detection","limit_quantification","uncertainty","unit_uncertainty","method_pretreatment","method_analysis","method_extraction","targets_group"
"385","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12193,"CD","LI","W","mg/kg",0.329,"",NA,NA,20,"%",NA,NA,NA,"CD"
"386","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12194,"CD","LI","W","mg/kg",0.061,"",NA,NA,20,"%",NA,NA,NA,"CD"
"387","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12195,"CD","LI","W","mg/kg",0.029,"",NA,NA,20,"%",NA,NA,NA,"CD"
"388","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12196,"CD","LI","W","mg/kg",0.053,"",NA,NA,20,"%",NA,NA,NA,"CD"
"389","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12197,"CD","LI","W","mg/kg",0.024,"",NA,NA,20,"%",NA,NA,NA,"CD"
"390","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12198,"CD","LI","W","mg/kg",0.042,"",NA,NA,20,"%",NA,NA,NA,"CD"
"391","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12199,"CD","LI","W","mg/kg",0.089,"",NA,NA,20,"%",NA,NA,NA,"CD"
"392","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12200,"CD","LI","W","mg/kg",0.023,"",NA,NA,20,"%",NA,NA,NA,"CD"
"393","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12201,"CD","LI","W","mg/kg",0.072,"",NA,NA,20,"%",NA,NA,NA,"CD"
"394","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12202,"CD","LI","W","mg/kg",0.131,"",NA,NA,20,"%",NA,NA,NA,"CD"
"395","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12203,"CD","LI","W","mg/kg",0.048,"",NA,NA,20,"%",NA,NA,NA,"CD"
"396","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12204,"CD","LI","W","mg/kg",0.075,"",NA,NA,20,"%",NA,NA,NA,"CD"
"397","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12205,"CD","LI","W","mg/kg",0.089,"",NA,NA,20,"%",NA,NA,NA,"CD"
"398","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12211,"CD","LI","W","mg/kg",0.014,"",NA,NA,20,"%",NA,NA,NA,"CD"
"399","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12211,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"400","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12212,"CD","LI","W","mg/kg",0.0509,"",NA,NA,20,"%",NA,NA,NA,"CD"
"401","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12212,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"402","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12213,"CD","LI","W","mg/kg",0.015,"",NA,NA,20,"%",NA,NA,NA,"CD"
"403","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12213,"PFOS","LI","W","ug/kg",10,"Q",NA,10,25,"%",NA,NA,NA,"PFOS"
"404","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12214,"CD","LI","W","mg/kg",0.015,"",NA,NA,20,"%",NA,NA,NA,"CD"
"405","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12214,"PFOS","LI","W","ug/kg",5,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"406","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12215,"CD","LI","W","mg/kg",0.015,"",NA,NA,20,"%",NA,NA,NA,"CD"
"407","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12215,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"408","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12216,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"409","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12216,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"410","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12217,"CD","LI","W","mg/kg",0.0398,"",NA,NA,20,"%",NA,NA,NA,"CD"
"411","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12217,"PFOS","LI","W","ug/kg",5,"Q",NA,5,25,"%",NA,NA,NA,"PFOS"
"412","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12218,"CD","LI","W","mg/kg",0.0327,"",NA,NA,20,"%",NA,NA,NA,"CD"
"413","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12218,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"414","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12219,"CD","LI","W","mg/kg",0.0399,"",NA,NA,20,"%",NA,NA,NA,"CD"
"415","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12219,"PFOS","LI","W","ug/kg",4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"416","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12220,"CD","LI","W","mg/kg",0.0411,"",NA,NA,20,"%",NA,NA,NA,"CD"
"417","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12220,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"418","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12221,"CD","LI","W","mg/kg",0.0282,"",NA,NA,20,"%",NA,NA,NA,"CD"
"419","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12221,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"420","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12222,"CD","LI","W","mg/kg",0.0359,"",NA,NA,20,"%",NA,NA,NA,"CD"
"421","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12222,"PFOS","LI","W","ug/kg",3,"Q",NA,3,25,"%",NA,NA,NA,"PFOS"
"422","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12223,"CD","LI","W","mg/kg",0.14,"",NA,NA,20,"%",NA,NA,NA,"CD"
"423","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12223,"PFOS","LI","W","ug/kg",8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"424","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12224,"CD","LI","W","mg/kg",0.0306,"",NA,NA,20,"%",NA,NA,NA,"CD"
"425","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12224,"PFOS","LI","W","ug/kg",3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"426","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12225,"CD","LI","W","mg/kg",0.0291,"",NA,NA,20,"%",NA,NA,NA,"CD"
"427","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12225,"PFOS","LI","W","ug/kg",4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"428","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12226,"CD","LI","W","mg/kg",0.0608,"",NA,NA,20,"%",NA,NA,NA,"CD"
"429","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12227,"CD","LI","W","mg/kg",0.0379,"",NA,NA,20,"%",NA,NA,NA,"CD"
"430","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12228,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"431","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12229,"CD","LI","W","mg/kg",0.125,"",NA,NA,20,"%",NA,NA,NA,"CD"
"432","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12230,"CD","LI","W","mg/kg",0.0073,"",NA,NA,20,"%",NA,NA,NA,"CD"
"433","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12231,"CD","LI","W","mg/kg",0.122,"",NA,NA,20,"%",NA,NA,NA,"CD"
"434","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12232,"CD","LI","W","mg/kg",0.0653,"",NA,NA,20,"%",NA,NA,NA,"CD"
"435","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12233,"CD","LI","W","mg/kg",0.145,"",NA,NA,20,"%",NA,NA,NA,"CD"
"436","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12234,"CD","LI","W","mg/kg",0.0685,"",NA,NA,20,"%",NA,NA,NA,"CD"
"437","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2006,"2006-10-15","Gadus morhua",NA,1,NA,12235,"CD","LI","W","mg/kg",0.18,"",NA,NA,20,"%",NA,NA,NA,"CD"
"438","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12241,"CD","LI","W","mg/kg",0.115,"",NA,NA,20,"%",NA,NA,NA,"CD"
"439","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12242,"CD","LI","W","mg/kg",0.076,"",NA,NA,20,"%",NA,NA,NA,"CD"
"440","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12243,"CD","LI","W","mg/kg",0.143,"",NA,NA,20,"%",NA,NA,NA,"CD"
"441","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12244,"CD","LI","W","mg/kg",0.062,"",NA,NA,20,"%",NA,NA,NA,"CD"
"442","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12245,"CD","LI","W","mg/kg",0.007,"",NA,NA,20,"%",NA,NA,NA,"CD"
"443","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12246,"CD","LI","W","mg/kg",0.087,"",NA,NA,20,"%",NA,NA,NA,"CD"
"444","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12247,"CD","LI","W","mg/kg",0.045,"",NA,NA,20,"%",NA,NA,NA,"CD"
"445","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2007,"2007-10-15","Gadus morhua",NA,1,NA,12248,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"446","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12251,"CD","LI","W","mg/kg",0.079,"",NA,NA,20,"%",NA,NA,NA,"CD"
"447","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12252,"CD","LI","W","mg/kg",0.027,"",NA,NA,20,"%",NA,NA,NA,"CD"
"448","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12253,"CD","LI","W","mg/kg",0.029,"",NA,NA,20,"%",NA,NA,NA,"CD"
"449","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12253,"PFOS","LI","W","ug/kg",49,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"450","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12254,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"451","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12255,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"452","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12256,"CD","LI","W","mg/kg",0.046,"",NA,NA,20,"%",NA,NA,NA,"CD"
"453","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12257,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"454","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12258,"CD","LI","W","mg/kg",0.01,"",NA,NA,20,"%",NA,NA,NA,"CD"
"455","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12259,"CD","LI","W","mg/kg",0.022,"",NA,NA,20,"%",NA,NA,NA,"CD"
"456","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12260,"CD","LI","W","mg/kg",0.02,"",NA,NA,20,"%",NA,NA,NA,"CD"
"457","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12260,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"458","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12261,"CD","LI","W","mg/kg",0.012,"",NA,NA,20,"%",NA,NA,NA,"CD"
"459","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12262,"CD","LI","W","mg/kg",0.054,"",NA,NA,20,"%",NA,NA,NA,"CD"
"460","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12263,"CD","LI","W","mg/kg",0.015,"",NA,NA,20,"%",NA,NA,NA,"CD"
"461","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12264,"CD","LI","W","mg/kg",0.024,"",NA,NA,20,"%",NA,NA,NA,"CD"
"462","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12264,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"463","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12265,"CD","LI","W","mg/kg",0.019,"",NA,NA,20,"%",NA,NA,NA,"CD"
"464","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12266,"CD","LI","W","mg/kg",0.026,"",NA,NA,20,"%",NA,NA,NA,"CD"
"465","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12267,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"466","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12267,"PFOS","LI","W","ug/kg",1,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"467","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12268,"CD","LI","W","mg/kg",0.032,"",NA,NA,20,"%",NA,NA,NA,"CD"
"468","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12269,"CD","LI","W","mg/kg",0.044,"",NA,NA,20,"%",NA,NA,NA,"CD"
"469","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12270,"CD","LI","W","mg/kg",0.145,"",NA,NA,20,"%",NA,NA,NA,"CD"
"470","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12271,"CD","LI","W","mg/kg",0.024,"",NA,NA,20,"%",NA,NA,NA,"CD"
"471","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12272,"CD","LI","W","mg/kg",0.016,"",NA,NA,20,"%",NA,NA,NA,"CD"
"472","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12272,"PFOS","LI","W","ug/kg",23,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"473","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12273,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"474","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12274,"CD","LI","W","mg/kg",0.024,"",NA,NA,20,"%",NA,NA,NA,"CD"
"475","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2008,"2008-10-15","Gadus morhua",NA,1,NA,12275,"CD","LI","W","mg/kg",0.077,"",NA,NA,20,"%",NA,NA,NA,"CD"
"476","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12281,"CD","LI","W","mg/kg",0.02,"",NA,NA,20,"%",NA,NA,NA,"CD"
"477","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12281,"PFOS","LI","W","ug/kg",31,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"478","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12282,"CD","LI","W","mg/kg",0.014,"",NA,NA,20,"%",NA,NA,NA,"CD"
"479","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12282,"PFOS","LI","W","ug/kg",6.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"480","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12283,"CD","LI","W","mg/kg",0.014,"",NA,NA,20,"%",NA,NA,NA,"CD"
"481","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12283,"PFOS","LI","W","ug/kg",8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"482","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12284,"CD","LI","W","mg/kg",0.025,"",NA,NA,20,"%",NA,NA,NA,"CD"
"483","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12284,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"484","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12285,"CD","LI","W","mg/kg",0.03,"",NA,NA,20,"%",NA,NA,NA,"CD"
"485","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12285,"PFOS","LI","W","ug/kg",4.6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"486","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12286,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"487","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12286,"PFOS","LI","W","ug/kg",7.2,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"488","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12287,"CD","LI","W","mg/kg",0.011,"",NA,NA,20,"%",NA,NA,NA,"CD"
"489","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12287,"PFOS","LI","W","ug/kg",25,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"490","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12288,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"491","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12288,"PFOS","LI","W","ug/kg",10,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"492","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12289,"CD","LI","W","mg/kg",0.033,"",NA,NA,20,"%",NA,NA,NA,"CD"
"493","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12289,"PFOS","LI","W","ug/kg",5.5,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"494","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12290,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"495","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12290,"PFOS","LI","W","ug/kg",27,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"496","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12291,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"497","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12291,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"498","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12292,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"499","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12292,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"500","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12293,"CD","LI","W","mg/kg",0.004,"",NA,NA,20,"%",NA,NA,NA,"CD"
"501","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12293,"PFOS","LI","W","ug/kg",5.6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"502","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12294,"CD","LI","W","mg/kg",0.087,"",NA,NA,20,"%",NA,NA,NA,"CD"
"503","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12294,"PFOS","LI","W","ug/kg",3.5,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"504","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12295,"CD","LI","W","mg/kg",0.041,"",NA,NA,20,"%",NA,NA,NA,"CD"
"505","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12295,"PFOS","LI","W","ug/kg",11,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"506","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12296,"CD","LI","W","mg/kg",0.033,"",NA,NA,20,"%",NA,NA,NA,"CD"
"507","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12296,"PFOS","LI","W","ug/kg",26,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"508","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12297,"CD","LI","W","mg/kg",0.021,"",NA,NA,20,"%",NA,NA,NA,"CD"
"509","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12297,"PFOS","LI","W","ug/kg",18,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"510","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12298,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
